koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,target
4945.466411160604,175.08388437497155,-175.08388437497155,4.5458489379462375,0.0735704839286202,-0.0490469892857468,-0.13026800892702706,0.286912633928165,-0.3,0.7517316401789047,0.07069126339281649,-0.0797852419643101,0.7248155245538762,0.0921207794641963,-0.05486912633928165,296.59010942342,46.85492117519091,15.900120428570128,16.72770100669527,15.839419070980789,15.546157323659353,15.330590321427596,14.285643923213001,13.774895576337917,13.627664111606046,0.4806268656227526,19.772662373418864,1.5887573883894025e-05,46.85492258451859,0.00016704350758888338,-0.413087366071835,0.5672815848204125,0.0025165312491465357,0.585502955355761,9.754959374743961e-05,0.00027167768749943104,-7.728158482041254e-05,0.0002777514776778805,0.13359207589793728,0.245704839286202,-0.07419421874857757,0.140469892857468,0.26657850000455185,0.18486599553648647,-0.08036895089224752,0.229530107142532,-0.24241558928392606,0.1391611562502845,0.2977514776778805,0.1813087366071835,1
5851.120715819686,105.0,-117.0,4.300128904794869,0.15618107372952872,-0.10412071581968582,-0.21215347172042162,0.15,-0.15,1.1205872011480613,0.17596572655748655,-0.17659948461083713,0.9133196850413601,0.0736035790984291,-0.06030178954921455,290.68718200318676,45.01851471530498,12.265766614207257,12.655158940621238,12.226072498244063,12.099585540477728,12.075072498244063,11.221020329309404,10.915680171830084,10.864986055866892,0.006277222623662704,19.37912635447921,6.045420186559945e-06,45.01851542731644,5.9850622767170344e-05,-0.7627009305251549,0.22414316393716416,0.002373371517796652,0.2144449534863787,0.00022970897637178373,0.00012855141016377013,-0.00025327009305251545,0.00012846087329900576,-0.12132999282461754,0.25301789549214554,0.3214270579942333,0.18482863278743283,0.3589717967245971,0.26422505368900373,-0.5556369362654606,0.35,-0.046803149586399195,0.21603579098429104,0.6223324266418769,0.34301789549214556,1
4126.0,82.0,-82.0,4.661,0.022,-0.022,0.04,0.15,-0.15,0.615,0.027,-0.029,0.633,0.029,-0.035,286.73804,49.97575,15.095,16.328,15.068,14.567,14.305,13.153,12.507,12.36,0.27229035491974346,19.115865189830863,1.1687336347899434e-05,49.975696186752685,0.00011050367981006344,-0.13244002572578292,0.4010905100679266,-0.19427888982390662,0.4010905100679266,6.874318903647407e-05,0.0004664694642062905,0.00044974099441007025,0.0005000831504477997,0.02176526789685474,0.17462104586163607,0.07924209172327215,0.24193156879245412,0.12462104586163608,0.22924209172327215,-0.04731052293081804,0.19100735962012688,0.2692420917232721,0.2464694642062905,0.2692420917232721,0.25739367337861774,1
5134.291848609961,84.0,-76.0,4.462347646756575,0.084,-0.039,0.12944201853385856,0.15,-0.15,0.8768326055601575,0.04823605046334647,-0.07088840370677171,0.8138884037067717,0.057763949536653536,-0.029,294.10883196429006,39.72783026643745,14.455505823837761,15.181913635380003,14.394338429397918,14.14453153959154,14.007462883568035,13.020540030829375,12.525887677585951,12.41824381558036,0.09472513386570998,19.607277506522703,1.764808342048021e-05,39.72782922373922,0.0002093993203044082,0.9136923791157383,0.7154512358925156,0.013520133956293479,0.7536487127251924,-0.00030416302780078786,0.0002354075695019696,-0.00014875545829881826,0.00024304706486850497,0.3983697219921216,0.435021833195273,-0.3855798146614144,0.330987384163384,0.5736487127251924,0.4097428424622023,0.3008588053944852,0.48557981466141437,-0.5332193100279498,0.32570839343031327,0.6172537590598387,0.40210334709566686,1
5978.04454228471,107.92650325266999,-119.92650325266999,4.377463231850747,0.11382183086116066,-0.10985300650533998,-0.30178169138839345,0.15,-0.15,1.0413073931810262,0.14711359666892157,-0.12828732344464264,0.9350490241990038,0.06093986989320051,-0.06365924954441098,288.06658042005006,42.19332506967788,12.680741749671505,13.054926621906196,12.640933285450874,12.520568022895784,12.485401887688539,11.630688283109382,11.328759558675152,11.282570244077343,0.028267293259434695,19.204443722435883,3.7701570647561667e-06,42.1931642144502,4.380402185751186e-05,0.17763921935920304,0.14895327608490672,-0.5801558782208965,0.1589532760849067,-0.00013163473744490906,5.235189591456041e-05,3.6587973978640104e-05,5.6204902419900375e-05,0.2391091543058033,0.17218269060430896,0.1389754879004981,0.23643661722321319,0.28543431693930266,0.18291765807760912,0.2391091543058033,0.18365262555090925,-0.45398659380829376,0.23452125942951457,0.5355901951601992,0.20659249544410974,1
4987.981452569475,91.6975790508754,-108.3024209491246,4.597731842881566,0.012848789525437705,-0.06196290513894951,0.17437915023521985,0.15,-0.15,0.7672338932877444,0.05064193675929967,-0.027320968379649837,0.8503294614707309,0.022697579050875407,-0.05532096837964984,287.0009808742741,41.71447967682792,13.476466808259858,14.258459584950774,13.411522450551432,13.141254293432999,12.988498241060187,11.98379783097895,11.497872020701053,11.40939984184684,0.216446408114603,19.133402613129963,4.217981224453176e-06,41.71437655705025,4.214271738348128e-05,0.13976668964498778,0.15932692190673658,-0.36783434290726996,0.15000878455744707,-8.209146737062909e-05,7.961489623769341e-05,3.645646245404723e-05,7.62197381359426e-05,0.048844688713080224,0.0885991798375285,0.015255271748629881,0.13153504445487174,0.11699873021800286,0.10863627469857899,-0.07820529151777483,0.0885991798375285,-0.2275834634373636,0.12568625492943403,0.2659600741085892,0.11640521244119503,1
3554.2768352797843,71.0,-84.67796553700416,4.876129946263536,0.057401130257219914,-0.057401130257219914,-0.06723164720215753,0.15,-0.15,0.39083050583935275,0.04740113025721991,-0.05807909579422407,0.4188700537364648,0.04436158236010788,-0.07407909579422407,291.19198229396045,44.76970593614126,14.874790913519902,16.503638373217555,15.102118599268996,14.177067748799685,13.69394910510835,12.43453102099283,11.77734458407947,11.57653667227893,0.0,19.412812284003515,4.814688901624903e-06,44.76963448418274,5.32259848104731e-05,0.5190395256859422,0.18810733001355212,-0.2560733778746152,0.19146891237365998,0.00015096049652522746,0.00020158191588448142,0.0009224858995487132,0.00022118643691336107,-0.3615819603068209,0.12406779322202495,-0.5205650175541071,0.12,0.6362147488717831,0.12039547897112035,0.29333330371844035,0.14437852511282168,0.027570613312282298,0.11559321845668054,0.30429375582132834,0.15118643691336106,1
4987.0,80.0,-80.0,4.602,0.024,-0.038,-0.18,0.15,-0.15,0.716,0.04,-0.032,0.749,0.043,-0.043,292.46976,37.567791,15.391,16.089,15.346,15.092,14.969,13.994,13.531,13.548,0.05598899047070614,19.49797700899434,1.4259264741612723e-05,37.56751964956223,0.0001658525838875015,-0.30200596593226636,0.6248684435486698,-0.9743179670839768,0.6048684435486698,0.0007754860929895179,0.0006551987294274855,2.7357712969473894e-05,0.0006551987294274855,0.23530882472042405,0.16325993647137427,0.20933942824236848,0.26270946000668133,0.32867885648473694,0.2261895870639328,0.5286788564847369,0.15988990470706144,0.15933942824236846,0.2593394282423685,0.5551987294274854,0.19640977764980996,1
5853.855583170587,157.0,-192.0,4.533106799218817,0.045775483756473924,-0.20057766731765217,-0.1273786614587825,0.3,-0.3,0.8871286348306,0.25349756790353917,-0.08563106692706088,0.9814441682941305,0.11309101722000436,-0.12597330019529565,297.149733861358,41.16421990389465,15.66660804189523,16.219896875554056,15.620265808626995,15.429292508431699,15.343223326823477,14.378265808626995,14.017212409017587,13.977559506478743,0.010631066927060876,19.809967529920463,9.6015781998813e-06,41.16420129833811,0.00010441141487645649,-0.5684585478474359,0.3925121604823042,-0.07679602343547876,0.37251216048230423,0.00045808237174147935,0.00038133499023521717,-4.678412923499913e-05,0.0003730461565763911,-0.19,0.12540049707056516,0.04235434049417408,0.1517111663411739,0.2134223326823478,0.13026699804704342,0.05262133854121752,0.13197816438821733,-0.025133499023521716,0.14828883365882609,0.09,0.12855583170586954,1
5251.430887523662,105.0,-105.0,4.52110663421101,0.050934314747871565,-0.07078071171916041,0.13674912097749298,0.15,-0.15,0.8519018894166063,0.0726749120977493,-0.057438576561679194,0.8781714848735396,0.04578840075717779,-0.05021159924282221,292.61880642285473,41.02076815541194,15.382747274066661,16.02004846026526,15.29453567482384,15.109088574634544,15.019178161590323,14.02122679958722,13.573998987678765,13.606536509413436,0.01378840075717779,19.50792082654123,6.276366446392989e-06,41.020845658004575,6.390188941660628e-05,0.0060153780760347705,0.25219288280839597,0.2804011436928267,0.22064850662530566,0.0009776533364312563,0.0005525254820170275,0.0014150593099300337,0.0006165101039409928,-0.17244024574087494,0.11292662570985418,-0.2415468799518839,0.12902390170365002,0.2948804914817499,0.12723550094647224,0.018535017965877157,0.10097526370675211,0.05983620416447784,0.11560922684562086,0.14146247826532923,0.10902390170365003,1
6089.761571546711,181.0,-199.75128572741238,4.512663856263371,0.04802057163859792,-0.2167718573660103,-0.2896399963245364,0.3,-0.3,0.9161388585605359,0.28029500045943295,-0.08779242900460821,0.9953567153752267,0.11803600036754636,-0.13128985754978348,295.38562263451183,46.38560593434606,14.99974656373635,15.45298499218964,14.952979849279991,14.805000420918589,14.729279992649072,13.818710563368805,13.507700277549505,13.468056992924732,0.20350484698282556,19.692393295458217,1.2795556842256725e-05,46.3858101143479,0.00013292985387431986,0.6935157246557724,0.4937914162323721,0.7380785773355665,0.46891998897360915,-2.74614281776289e-05,0.00018979428361402077,0.00017797571914257695,0.0001848199981622682,0.005180001837731811,0.2667414208267016,-0.0851800018377318,0.15233285543639188,0.1250257145482474,0.261767135374949,0.11310429188381396,0.2767414208267016,0.007667144563608112,0.1522814263398971,0.2449742854517526,0.271767135374949,1
5740.148565040188,114.38285501339597,-107.59426016075165,4.231582631419973,0.12103451356663122,-0.08388013415605389,0.28468579946416117,0.1191427506697985,-0.15,1.319297502736081,0.1792117778030609,-0.20091464772268514,1.0772571747990605,0.0885143495981209,-0.07614856504018791,287.21304083351396,41.80290278832083,14.787287364618123,15.265767573305318,14.710881624778875,14.58175013019415,14.503447185743385,13.624470070569236,13.31030987678827,13.25357286595772,0.033942974263221654,19.147542338142323,4.442986207031969e-06,41.80290198141811,4.520014906228211e-05,0.283442236122509,0.18142231820090288,0.001279254594450753,0.16325253811483842,-0.0007506828182185191,0.00018828550133959698,-0.001463134552244283,0.00021039955281315368,-0.13710354069989367,0.17414893769589318,-0.02050346616875262,0.18687469244136973,0.24290883335229568,0.18687469244136973,-0.19093209083385335,0.18032038756193347,-0.05065747292362466,0.18649183742797376,0.22088632118214857,0.18649183742797376,1
4362.0,87.0,-78.0,4.722,0.012,-0.051,-0.5,0.15,-0.15,0.554,0.042,-0.017,0.59,0.029,-0.029,293.80441,38.63913,15.842,16.893,15.784,15.391,15.148,14.091,13.434,13.378,0.09965558758084785,19.586972939834176,6.844397980787605e-06,38.638360171521285,9.563208362738684e-05,0.4875933669868732,0.28601658253281687,-2.7663208362738687,0.3472198990393803,2.8271088675417836e-05,0.00022811896180489205,-0.0005449516944391364,0.0002798478731294742,-0.971881038195108,0.3889488103639624,4.655850757204648,0.7813554433770892,4.754121845880066,0.8154909877147981,-0.047524152780431816,0.24774549385739908,0.11157678445405636,0.3589488103639624,0.26450901228520196,0.28067772168854455,1
6057.169293355307,81.6681676316038,-72.16704190790095,3.8336024408569593,0.22491219355117775,-0.059986491315565806,0.19986491315565807,0.1416479046049525,-0.1416479046049525,2.4034772294019984,0.3004088163800692,-0.6745627844034152,1.405192242629243,0.15213327019681547,-0.17827554618325372,283.35911280477114,47.40704190471629,13.145875658144798,13.519512305512722,13.08586890380258,12.98555508301343,12.936069717421567,12.085561837355646,11.80406296307935,11.78324576511909,0.20274740309068248,18.890617463586764,1.1506529197476528e-05,47.40705694342569,9.587573559280734e-05,0.366636647367924,0.42525891645165537,0.052868034202822184,0.35015760131839896,-0.00022673614585365398,0.00016594596526226324,5.0334083815801904e-05,0.00014694821670966892,-0.053318323683962006,0.22512382960731347,0.15654658947169603,0.33185053487146543,0.2016253901308955,0.3201801157924559,-0.031602875656838524,0.22846466776533247,0.39814946512853455,0.28841963881721844,0.42652407499763906,0.29510131513325644,1
4398.312377241657,120.01143059545981,-143.83238078371167,4.686693338056073,0.04734666902803644,-0.035329523134846726,-0.6369905335380279,0.3,-0.3,0.5649599929158906,0.04765904626969346,-0.04832952313484673,0.5664514199692958,0.055820950188251874,-0.04065904626969346,285.97529999414274,48.533832493809534,14.540063133929129,15.535242183740877,14.466415518254896,14.11388979941511,13.868426948850354,12.792727895496553,12.232821215842351,12.100531699791615,0.26626674341118456,19.065014487294796,8.592954084512009e-06,48.53388204426515,8.010287535913831e-05,-0.1527237015754767,0.3137524551668598,0.17959992915890657,0.28369530218956074,8.457135267025707e-05,0.00022860957272361214,-9.1504733230986e-05,0.00021190480407207944,0.08838096081441589,0.12676192162883176,0.07040007084109341,0.1567619216288318,0.14034291786379435,0.13514288244324765,0.12190480407207942,0.1250857294659486,0.10541721673428313,0.12013716714551774,0.16213341598127565,0.13514288244324765,1
6031.48660002293,189.96332857306646,-231.96332857306646,4.464816642865332,0.056513399977069605,-0.21,-0.026600856848037736,0.25,-0.3,0.9998265143381265,0.33200987147279437,-0.11140338569626898,1.06210295727225,0.14496332857306646,-0.14400987147279434,288.2434598918005,46.15794949628404,15.228191842223282,15.691438670739021,15.129768713581424,15.029641770819278,14.900798327999807,13.983438670739021,13.62456842796541,13.59234134239526,0.005576871358142348,19.21625891051053,1.2963328573066456e-05,46.15779223676959,0.00012036671426933543,1.0156981434959182,0.4781664286533228,-0.556431572034589,0.44146685707734173,-0.0008422990003439559,0.00042596614303731025,0.00046166428653322854,0.00040816642865332286,-0.10853314292265828,0.19669957157598114,-0.23183357134667715,0.16073342853867087,0.25146685707734173,0.17036671426933545,-0.05623414257870231,0.16779971438398744,-0.20916785673338575,0.17963328573066456,0.21136814234939832,0.17,1
5709.364020150656,174.2719596986872,-169.79079395480306,4.461246956158116,0.10203758691154369,-0.19595396977401539,-0.14744763728818472,0.3,-0.3,0.9372174861582616,0.28219662267422363,-0.13819240101700317,0.9157950156120235,0.11085354760829334,-0.09503766851223178,290.9074315488282,38.78831890026835,15.044143209942744,15.565645402372041,14.997871250244057,14.820356556044473,14.717747333679137,13.832950645724365,13.47787953035712,13.353858585272395,0.6491925642183793,19.393813679268646,2.0054391939737438e-05,38.78834540660083,0.00023899577834277956,-0.6464434156309642,0.8621756775894975,0.09765708813544594,0.8759831133711182,0.00023383690578147575,0.00044477423372867356,-4.443099546136713e-05,0.0004184813289452603,-0.19836824180787688,0.3723429118645541,0.3232635163842463,0.5666942670435492,0.3895396977401539,0.5740582871942055,-0.2805439193973744,0.3591630126178361,0.4507947708099592,0.6004180856876415,0.5581587909606157,0.607782105838298,1
3819.2846769695707,73.64663169335263,-81.31043622097444,4.743957067914327,0.029680977361890976,-0.038284676969570684,0.03974240748596246,0.15,-0.15,0.5233276090552437,0.03463804527621805,-0.0343361954723782,0.5536036996076797,0.03132760905524361,-0.03899141358286542,292.6104874395312,44.82725539987805,15.701240419679769,17.21658785197754,15.83600132520413,15.052187575972832,14.635832882462054,13.360970265136208,12.698892987381997,12.520064715724688,0.01814596909128794,19.507378064439216,1.570673661329473e-05,44.8275489249747,0.00015370541140916533,0.5250659861094049,0.6083553287031349,1.0639630039232029,0.5546499172939696,-0.0004223183326263379,0.00043818360036044325,-0.0004934478188951278,0.00039447818895127794,0.21466316933526353,0.3539630039232029,-0.028956377902556008,0.338355328703135,0.5469815019616014,0.43154555508422526,0.6759511319054513,0.32732495864698485,0.25466316933526356,0.19741082281833067,0.7823315846676318,0.30404886809454873,1
